label,text
1,[Web발신](광고)<부산인 아이쿱 행사안내>다사다난했던 한해를 돌아보며 조합원의 의견을 듣고자 합니다.[설문 안내]-설문대상 : 자연드림 멤버십(골드회원 이상)-설문기간 : ~****년 **월 **일(일)까지 -참여자혜택 : 우리밀 슈톨렌 ***개(추첨 후 증정)-추첨일 : **월 **일 추첨 후 개별 연락[설문 참여하기>>> https://forms.gle/C*gQNpTyPeDE*jSY*  무료거부 ***-***-****
1,"[Web발신](광고) [LG U+] U+로밍 이용 고객님, 일본 쿠폰팩 받으세요!일본 여행 계획 중인 유플러스 고객들 주목! 로밍패스 가입하시고 **,***원 상당의 쿠폰팩 혜택 받아 가세요! ▶ 이벤트 안내· 혜택: 로밍패스 가입 시 스타벅스 커피 쿠폰,일본 LAWSON 편의점 쿠폰, KK데이 할인권 모두 증정(소진시 종료)· 대상 요금제 : 로밍패스 *GB(**,***원)부터· 이벤트 참여하기☞ https://dcrm.uplus.co.kr/ml?d=**y**z**s**q**Z**e**&link=*※ 위 인터넷 주소에 접속이 안 된다면, 고객센터 **-****-****(무료)으로 연락해 주세요.**▶[만족도 조사]https://dcrm.uplus.co.kr/nps*.do?dHubId=**y**z**s**q**Z**e**&typeKd=mms▶광고 문자를 더 이상 받고 싶지 않으시면,-무료 ARS : ***-***-****"
1,"(광고)팅크웨어모바일주식회사안녕하세요. 이성희 고객님,오늘을 끝으로 G마켓 행사가 종료됩니다.마지막 구매 기회를 놓치지 마시고 꼭 잡아보세요!혹시 아직 구매가 고민되시나요?결정이 어려우신 분들을 위해 마지막 라이브 방송을 준비했습니다.라이브 쇼핑 방송을 통해 제품 꼼꼼하게 확인 하시고 결정해보시는 건 어떨까요?특별한 혜택과 경품 이벤트가 기다리고 있답니다.[라이브방송 안내]*) 기간 : **월 **일(일) **시~**시 G라이브*) 링크 : https://m.site.naver.com/*x**e[라이브방송 구매 이벤트] G라이브 방송 중 로보락 S* MaxV Ultra 시리즈를 구매하신 모든 분들께 '배달의민족 상품권 *만원권' ***% 증정[관심고객 구매 이벤트]관심고객 중 이번 'G마켓' 빅스마일데이 행사 기간 동안 로보락 S* MaxV Ultra 시리즈를 구매하신 분께 '배달의민족 상품권 *만원권' 추가 증정** 안심번호 선택시 혜택 지급이 불가합니다. 반드시 관심고객을 신청했던 번호와 동일한 번호로 주문해 주세요![혜택가 안내]* 특가는 쿠폰+카드혜택 적용가 기준입니다.- S* MaxV Ultra(기본형): 정가 ***만원: 특가 ***만원- S* MaxV Ultra 직배수스테이션: 정가 ***만원: 특가 ***만원 (*공식 설치 서비스 포함)- 구매사은품 : *만원 상당 전용 클리너- 포토상품평 이벤트: 신세계상품권 *만원권[주의사항]* 행사 당시 혼잡할 수 있습니다. 미리 쇼핑몰에 로그인 상태로 라이브쇼핑을 대기해 주시면 더욱 빠르게 결제가 가능합니다. * 배달의민족 상품권의 경우, 구매 확정 후 **월 중 지급되며, 구매 취소 시 제공되지 않습니다.* 관심고객 구매 이벤트는 해당 문자를 직접 수신한 관심고객에게만 진행되는 이벤트입니다.무료거부 **********"
1,"(광고) [AK플라자 수원]AK플라자 수원의 미리 크리스마스 쇼핑뉴스♥▷   http://m.akplaza.com/dm/*******ㆍ크리스마스 스페셜 쇼핑 바우처ㆍ겨울세일 마지막 *일   최대 **% 상품권 + 아웃도어 *%금액할인 + 브랜드별 특별 혜택........................................● 최대 **% 사은 혜택  (*층 사은품데스크, **/**~**/*)○ AK멤버스카드ㆍ패션장르/침구/주방/식기 단일  금액대별 **% 상품권 혜택ㆍ해외명품/병행수입 단일  금액대별 **~*% 상품권 혜택※ 사은 참여브랜드, 증정 조건 및 증정률 등 자세한 내용 확인하기▷  https://m.site.naver.com/*lkZ*........................................● 크리스마스 스페셜 바우처(AK플라자 APP, **/**~**/**)스페셜 APP쿠폰 *개와 매 주 추가로 드리는 크리스마스 GIFT ♥이번주 혜택 ! 메가박스 영화관람권 받으러 가기▷  https://m.site.naver.com/*y*hM※ 모든 혜택은 한정 수량 소진 시 조기 종료됩니다.........................................● AK플라자 쇼핑 APP쿠폰 !(AK플라자 APP, **/**~**/*)ㆍ전관 합산 금액대별 *% 상품권 혜택▷  https://m.site.naver.com/*yf*sㆍ아웃도어 금액대별 *% 금액할인 혜택▷  https://m.site.naver.com/*yf*E........................................● 수원점 미리 크리스마스 쇼핑 뉴스▷  https://m.site.naver.com/*lm*Dㆍ**** 겨울 정기 세일 마지막 *일  (각 본매장, **/**~**/*)ㆍ스포츠 아우터 **~**% OFF  (*층 이벤트홀, **/**~**/*)ㆍ탑텐행복제 겨울 아이템 *+*  (지하*층 본매장, **/**~**/*)ㆍ**** 신상&인기 아우터 최대 **% OFF  (각 본매장, 행사 기간 상이)........................................● 김상철 고객님께 드리는  스페셜 APP쿠폰 혜택 !▷  https://m.site.naver.com/*lkXd........................................▽ 수원점 금주 쇼핑뉴스 더 보기 http://m.akplaza.com/dm/*******※세부 내용은 URL 또는점내고지물 확인바랍니다.☎문의 ****-****☎수신거부(무료) ***-***-****"
1,"[Web발신](광고)[L.POINT제휴] 박소영고객님 안녕하세요!대구 수성구 황금동 초역세권 아파트!<힐스테이트 황금역리저브> 파격적인 조건변경으로 계약안내 및  최대 **%할인 선착순 줍줍 등 이벤트 소식을 전해드립니다.■ 본 문자를 수신한 회원 단독 방문이벤트-  제주도 *박 *일 여행상품권 증정 - 선착순 **팀-  지급 대상 : 모델하우스 예약 후 방문한 손님-  행사기간 : ****.**.**(금) ~ 소진시 종료◆모델하우스 예약/문의☎****-****★수성구 초역세권아파트 **평 *억대부터!(고급화 풀옵션+발코니+에어컨포함)▶수성구 역세권 아파트 계약혜택* 파격적인 최대 **%할인* 계약금 *% (*차계약금 ***만원)* 계약조건 안심보장제 적용 → 조건변경시 ***% 소급적용* 발코니 확장비 무상* 전체풀옵션 무상(하이엔드자재+에어컨+가전=약*억원상당)* 대구 최초 음식물쓰레기 자동이송설비 적용!■ '힐스테이트 황금역 리저브' 프리미엄- *호선 황금역 도보 *분 이내-  도보 *분 초, 중학교-  강남구 다음 수성구 학군-  인근 범어공원, 수성못 일상속 누릴수 있는 자연-  쾌적한 전망과 일조권 - 수성못, 앞산 조망을 더욱 쾌적하게!- ****년 수성구청 이전 호재-  수성구 인프라 개선으로 '새로운 주거타운' 미래가치 상승-  대형개발 호재로 교통환경 향상 기대(*차 순환도로 착공 및 개통예정 / 엑스코선 예정)■ '힐스테이트 황금역 리저브' 공급정보▣ 건축규모 *개동 ***세대▣ 지하*층~ 지상**층의 고층 랜드마크▣ 선호도 높은 **㎡,**㎡(**평)▣ 전세대 *bay 판상형■ 홈페이지 자세히보기https://m.site.naver.com/*xXGg위 홈페이지를 통해 관심고객등록을 남겨주시면 순차적으로 빠른 시간 안에 전화를 드립니다.◆힐스테이트 황금역리저브 고객센터☎****-****※ 본 문자 메시지는 엘포인트 광고성 문자를 수신 동의하신 고객님께만 발송되었습니다. (수신 동의여부는 전 영업일자 기준으로 발송시점의 동의여부와 상이할 수 있으니 양해를 부탁 드립니다)L.POINT 고객센터 ********L.POINT 무료거부 **********"
1,"(광고) 광안 센텀 비스타동원 선착순고객님의 성원에 감사드립니다.▶ *순위 청약 마감 -> **일 줍줍 진행■ 부적격세대 및 잔여세대 OPEN【부적격세대 - 선착순 진행 합니다!】계약금 *% 내집마련할 수 있는 기회!▶부적격세대&로얄층담당 천사랑 실장▷상담 및 방문예약 : ***-****-****★원활한 관람을 위해 방문예약제 운영★전화 및 문자 예약후 견본주택 방문(많은 고객 상담으로 부재시 순차적으로 연락드립니다)★광안센텀비스타동원 - 홈페이지http://vista-dongwon.kr/【청약통장 필요없음 / 선착순 진행】【계약금 *,***만원~으로 내집마련】♡현장 맞은편 대형호재♡구)망미*구역 하이엔드 브랜드 시공아크로 일반분양 전 마지막 찬스!♡일반분양 평당 *,***만원 이상☆천지개벽으로 변하는 부산 수영구☆현장 주변 약 **,***세대 개발호재☆개발 중심지 첫번째로 들어서는 아파트재개발로 향후 평당 *천-*천이상!무조건 오를 수 있는 자리! 아파트너도나도 움직일때 P주고 사는게 아니라프리미엄 받고 팔수있는 돈되는 아파트를미리 선점하셔야 합니다.!▶수영터널 옆 부지 (봉황아파트 옆)▶총 ***세대, 총 *개동▶지하 *층 ~ 지상 **층▶**평, **평, **평형대▶망미역수영역 더블역세권▶초·중·고교 모두 도보생활권▶언제든지 전매가능!▶마지막 평당 *,***만원대~(부산 정말 마지막 평당 가격대)▶****년 *월 입주▶*차 계약금 ***만원'시세' 이제는 정말 아셔야 합니다!내집마련 하기 점점 힘들어지는 현실!부산 평균 평당 *,***만원대!김해 평균 평당 *,***만원대!포항 평균 평당 *,***만원대!▶해운대 삼호가든 재건축(벡스코)- 평당 *,***만원대▶옛 한진CY부지(재송동, 르엘 시공)- 평당 *,***만원대▶삼익비치(광안리 해변)- 평당 *,***만원대현재, 분양 시작한하수종말처리장 앞+비역세권+***세대연산동으로 들어가는 S브랜드 건설사평당 *,***만원대! 분양 中▷땅값, 원자재 가격, 공사비 인상▷금융이자, 인건비 매년마다 상승!♡수영구로 들어서는 비스타동원♡이보다 저렴한 아파트는 없습니다.첫번째도 신축, 두번째도 신축저와 함께 상승장 가실분 오세요~!견본주택 꼭 나오셔서 알아보세요.♥주소부산광역시 해운대구 우동 ****(해운대 WBC 맞은편)♥담당자: 천사랑 실장방문예약: ***-****-****무료수신거부***-***-****"
1,[국제발신]**~**K 리이그?남여 KBL?남여 V-리이그?매** 도올발 네시까지n*.cl/**c*a
1,[국제발신]***/**D/분홍전복사진 보기 +????：u**a*간호사/모델 패티쉬-커닐을-질사
1,[Web발신](광고)[SKT (평택이충점)] 강철원 단골고객님 이충점 단독★역대급 오픈 이벤트★안내드립니다. ♥ 수능 만점 기원 '사은품' 증정 ♥   ▶▶ **/* ~ **일까지 개통시 ◀◀────────────◆ 이충 VIP단골 특별전 ◆▶ 갤럭시 S** FE : **만원☞ 카드조건없음 / 공시지원▶ 갤럭시 S** 울트라 : **만원☞ 공시지원금+제휴카드────────────☎ ***-****-****◈ 빠른 문의하기  >> https://talk.naver.com/w*k**f☆ 매장위치이충동 뜨란채아파트 건너편 ▶하얀간판◀────────────(무료ARS)수신거부 및 단골해지 : ***-***-****
1,"[Web발신](광고)[삼성스토어 강북]#AI구독클럽 런칭#장기무이자 **개월#레미안라그란데 신규입주 지정점삼성 세일 페스타 시작!#시스템에어컨 사전방문무료!▶삼성 세일 페스타기간 : **.**.**(금)~**(수)☞혼수/이사/입주 구독으로금액대별 삼세페 추가혜택☞**개 품목 ***개 모델 특별세일☞시스템에어컨 상담환영!사전방문무료!★최대 **만 모바일 상품권 증정★▷삼성스토어 카톡 친구추가 & 쿠폰 다운로드 후제품 ***만원 이상 구매 시 **만원 상당 혜택 증정★삼성 스마트 패키지 최대 ***만 혜택 ★▷행사품목 *~**품목 이상 구매 시★삼/세/페 BEST 추천 모델★* TV- QLED *K【***cm/***cm】 →<결제가기준>***만원대/***만원대*냉장고-양문형 【***ℓ】→***만원대*냉장고-*도어 【***ℓ】→***만원대*세탁기-전자동 【**KG】→**만원대*세탁기-드럼 【**KG】→***만원대*건조기-【**KG】→***만원대*김치냉장고-뚜껑형 【***ℓ】→**만원대*김치냉장고-스탠드 【***ℓ/***ℓ】→***만원대/***만원대*청소기-무선 【***W】→**만원대⑩인덕션-비스포크 【*구 화이트】→**만원대⑪식기세척기-【**인용】→**만원대⑫노트북-갤럭시북* 【i*, **GB,***GB】→***만원대※결제가격 기준※ 행사모델 한정 수량으로 조기 종료될 수 있습니다.※ 자세한 혜택 내용 및 세부조건은 매장 상담사에게 문의바랍니다※ 본 행사는 멤버십고객에 한하며(현장가입가능),당사 사정에 따라 예고 없이 변동될 수 있습니다.=================================▶ 삼성휴대폰 구매는 강북점에서!SKT/KT/U+ *사 개통가능☞ 방문시 깜짝 놀랄 혜택!===============================ㅁ오시는길- 서울시 성북구 월계로**- 미아사거리에서 창문여고 방향  ***m 위치-**-***-****- 영업시간 : **:** ~ **:**무료문자수신거부:***-***-****"
1,"[국외발신]이화여대 간호학과재학생,**살,하룻밤에 *만원,제 사진 보시고 라인 추가해주세요:xcfh**"
1,[국제발신]흐른다...+line: bt**** 얼른줘요 해줄테니 채워줘
1,[국외발신]저의 사진을 확인한 후에  맘에 들가요? LinE：sd*su
1,"[Web발신]' 국내주식시장 사상 최악 붕괴 올 것... '지난 증시 폭락 가능성을 경고한베스트셀러 부자아빠 '로버트 기요사키' 다만 기요사키는 글로벌 증시 역사상최악의 시장 붕괴 속에서 일부 투자자는큰 기회를 잡을 것이라고 합니다.아직도 폭락장 흐름 속 주식에 투자하시나요?'위기는 곧 기회다' 라는말 한번쯤은 들어 보셨을 겁니다. 곧 국내 시장에 큰 어려움이 닥칠 것 입니다.****년 코로나 대폭락을 기억하시나요?한 달 만에 **% 넘게 급락했습니다.하락장에도 수익을 낼수있는 투자였다면,[**만원]이 한 달 후 [****만원]이되었습니다.이 기회...그냥 버리실건가요?이런 확실한 시기에어쩌면 돈을 벌 수 있는마지막 기회일지도 모릅니다.▼▽▼▽▼▽▼▽▼▽▼▽ 해선이벤트지원상담연결.kr 해선이벤트지원상담연결.kr▼▽▼▽▼▽▼▽▼▽▼▽지금은 서민에서 부자가 되는 길은너무나 어려워지고 있습니다.투자에는 정답이 없지만,상황에 따른 투자처를 찾는 것도 성공의 비결입니다.주식시장이 하락세에서도수익을 낼 수 있는지는,직접 오셔서 눈으로 확인 부탁드립니다.[ **만원 투자금 기준 수익금 ]*월 수익금 : **,***,*** 원**월 수익금 : **,***,*** 원[ 안전보증업체 ] *년 인증 거래소*. 문의 시 [치킨쿠폰] 증정.*. 신규 지원금 [ ***만원 ]*. 전문가 진행 평균**회 무료타점공유*. 전문 차트교육 매일 실시*. 원하시는 목적달성 포토폴리오 제공▼▽▼▽▼▽▼▽▼▽▼▽ 해선이벤트지원상담연결.kr 해선이벤트지원상담연결.kr▼▽▼▽▼▽▼▽▼▽▼▽광고거부 **********"
1,[국외발신][Telegram]국외 세션에서 ??????? ????.??????확인을 진행하세요.telegram-li.p-e.kr
1,"[국제발신]당신이 인터넷에서 돈을 인출할 수 없는 자금이 있는지, 도움이 필요하면 Ll NE:ak*****로 연락하십시오."
1,[국외발신]코스플레이 좋아하세요? 저 방에서 기다릴게요 주인님 오세요√ lin?：ue**
1,[Web발신](광고)**/*(화)시세안내[권제성 팀장]파미힐스CC *****대구CC *****팔공CC ****선산CC *****인터불고CC *****경주신라CC *****강동디아너스CC *****오펠GC(일반) *****오펠GC(프리미엄) *****오펠GC(비즈니스) *****오션힐스영천CC분양가*****=*****분양가*****=*****부곡CC ****창원CC(남자)회원권 *****오션힐스포항CC(분****-창립) *****(분****-주중) ****울산CC(남자) *****남안동-주중/일반/VIP오션비치 타입별 시세문의권제성 팀장대표번호 ***-***-****무료수신거부 ***-***-****
1,"[Web발신](광고)[KT] D-* 주말핫딜 **/**(금) OPEN!?금/토/일, 단 *일 최대 **% 파격세일??*만원 이상 구매 시 신세계 상품권 *천원 증정!?다양한 상품이 준비되어 있습니다??미리 만나보는 주.말.핫.딜?https://su.kt.co.kr/AlHlXMu▶이용 문의 : K-Deal 고객센터 ******** (평일 **:**~**:**) 프리미엄 쇼핑 혜택 KT와 함께하세요!무료 수신거부: ***-***-****[KT]"
1,[국제발신]바로연결sw***.kro.kr?asin?&hoLdo?신규무조건 *****드림서두르세요~
1,"지굼 노,브.라 방송??유.튭박Kㅏ라 박Oㅏ라 검색https://www.youtube.com/live/y*XNau*JDjQ"
1,"[Web발신](광고) [LG U+] 상품권 **만원 포함 총 **만원 상당 혜택 찬스! 안녕하세요, 고객님.라이브 방송에서 인터넷/IPTV 신규 가입하면 무려 **만원 상품권 증정 포함 총 **만원 상당 혜택까지 받아 보세요! ▶ 방송 보러 가기☞https://sflex.us/VVSqaJF?fc=mms※ 방송 시간: **월 *일 (화) 낮 **시 (단 한 시간!)▶ 바로 상담 예약하기☞ https://bit.ly/*UDqVnl※ 위 링크로 바로 상담 예약만 하셔도 라이브 혜택을 받을 수 있어요.▶ 라이브 단독 혜택 * 아래 세 가지 혜택 중 택*- 상품권 **만원 받기- **개월 매달 *,***원 요금 실속 할인- LG/삼성 **인치 UHD TV 등 인기 가전* 인터넷+IPTV 결합 할인 월 *,***원x**개월= 총 **만 *천원 할인 * U+휴대폰 *개 결합 시 월 *,***원x**개월=총 **만 *천원 할인* 유플닷컴 단독 월 *,***원x**개월=총 *만 *천원 추가 할인* IPTV 채널 월정액 *종 등 *만원 웰컴 쿠폰* 기가와이파이* 기본 제공에 추가 기가와이파이, AI 블루투스 스피커 중 택* 추가 제공* 스타벅스 기프티콘 받기(댓글 참여 시 추첨 증정) ※ 인터넷(프리미엄 안심 ***M) + IPTV(베이직) *년 약정 기준 혜택입니다.※ 최대 **만원 혜택은 인터넷+IPTV 위 상품 기준 신규 가입 시 제공하는 상품권, 인터넷+IPTV 결합할인, 닷컴 단독 요금 할인, IPTV 채널 월정액 웰컴 쿠폰 금액의 총합이에요.※ 기프티콘은 방송 댓글 참여하신 고객님 대상으로 추첨하고, **월 *일(금)까지 모바일 쿠폰으로 받으실 수 있어요 ▶ 문의· 유플러스닷컴 고객센터 ****-****(유료)▶[만족도 조사]https://dcrm.uplus.co.kr/nps*.do?dHubId=**g**V**w**E**o**u**&typeKd=mms▶광고 문자를 더 이상 받고 싶지 않으시면,-무료 ARS : ***-***-****"
1,"[Web발신](광고)(정관장) 행사 안내  『올겨울 건강은 정관장으로』  더 다양한 혜택은 매장에서 확인해보세요 !  ■ 기간 : **.**.**(금) ~**.**.*(일)   ■ 내용    *. 홍삼정류 구매 시, 홍삼정 미니어처 **g 증정      *. 주요 건강관리 품목 최대 **% 할인           *. **만원 이상 구매 시, *만 포인트 추가 적립  ※모든 행사는 일부 품목 제외될 수 있으며, 사은품은 소진 시 조기 종료됩니다  ■ 고객님께서 현재 사용가능한 멤버십 포인트는 *점입니다.  ■ 행사문의 : 정관장 서울 논현점  ■ 정관장은 고객님께서 안심하고 방문하실 수 있도록 매장 방역 및 위생관리를 철저히 진행하고 있습니다.  ■ 무료수신거부 : ***-***-****"
1,"[Web발신](광고)[LG U+제휴] 메리츠화재 신세계 상품권 증정 이벤트 안내  고객님, 안녕하세요.메리츠화재에서 신세계상품권 *천원권을 받을 수 있는 이벤트를 진행하고 있어요.이 문자를 수신한 고객님께는 ***% 보내 드려요.▶ 이벤트 참여하기☞ https://bit.ly/**cDICg ▶ 내용 · 위 링크를 통해 마케팅 정보 수신에 동의하는 고객님께 신세계상품권 *천 원권 증정  ▶ 대상 · 이 문자를 수신한 고객 중 마케팅 정보 수신에 동의한 고객님 ▶ 기간 · ****년 **월**일(금)~**월 **일(토)까지 ▶ 지급 날짜 및 방법 · ****년 **월 **일(목)· 모바일 상품권을 문자 메시지로 보내드려요.※ 보험 가입 시 유의 사항· 보험계약자가 기존 보험계약을 해약하고 새로운 보험계약을 체결하는 과정에서* 질병이력, 연령증가 등으로 가입이 거절되거나 보험료가 인상될 수 있습니다.* 가입 상품에 따라 새로운 보험금 지급 제한 기간 적용 및 보장 제한 등 기타 불이익이 발생할 수 있습니다.※ 메리츠화재 준법감시인 심의필 제****-광고-***호(****.**.**~****.**.**) [문의] · 메리츠화재 보험 상담센터 ****-****(유료) - 상담 시간: 오전 **시~ 오후 *시LG유플러스와 함께해 주셔서 고맙습니다.▶[만족도 조사]https://dcrm.uplus.co.kr/nps*.do?dHubId=**N**u**p**P**Z**J**&typeKd=mms▶광고 문자를 더 이상 받고 싶지 않으시면,-무료 ARS : ***-***-****"
1,[국제발신]다음에 더 깊게 싸줘 흘러나오면 너무 아까워+line：me**
1,"[Web발신](광고) [라이프집] ***% 빼빼로 모닝콜이건 행운의 문자입니다. 링크에 접속하면 낭만적인 일이 생길 거예요.다음주 월요일, 쌀쌀한 바람을 뚫고 집으로 돌아가는 집스터들 손에 따수운 빼빼로 한 상자 쥐어주고 싶어서 준비했지 뭐여요. 우리는 집에서 무엇이든 할 수 있지!오늘도 나로 꽉 채운 주말 보내세요.▶ 응모기간**/*(금) ~ **/**(일)▶ 비밀선물 (***%증정!)롯데 빼빼로 기프티콘 + ***미닛▶ 비밀링크 바로가기https://bit.ly/*YGgEYJ무료거부 ********** 인증 ******"
1,"[Web발신](광고)★[**/**~**/**] 앞으로 단 *일!★ 최대 **% 할인된 블프특가로 만나보세요!오직 브리올옴므 고객님들을 위한올해 다시없을 할인에 할인을 더한 특급 혜택!!▽지금 바로 만나보기▽https://bit.ly/*AA*WYi[ONLY 브리올 본사몰]▶ '최대 **%' 초특가 폭탄 세일▶ 단, 일주일 무엇을 사든 무료배송▶ 주문만 하면 '브리올 왕칫솔' 무료 증정!'블프 할인'에 '장바구니 할인'까지 더한일 년에 딱 한번, 다시없을 절호의 기회를절대 놓치지 마세요♥* 일부 품목 제외* 이벤트 및 혜택은 본사 사정에 따라, 일부 변경될 수 있습니다.무료수신거부 ***-***-****"
1,[국제발신]안녕하세요 토요일 즐겁게보내시라고오만원무료로드려봅니다zfo*.kro.kr?azi??&h*ldo? 재미로하세요
1,"[Web발신](광고)운암자이포레나 대단지 최저가 일반분양~!!!더 이상 싸질수 없다최저가 일반분양~!!!현재 분양가 보다 더 싸지면더 싸진 분양가로 구매보증~!!!안심보장증서 제공 예정 (광주최초)*,***세대 중 *,***세대 일반분양**평형 *억~ 현분양가**평형 *억~ 현분양가**평형 *억~ 현분양가****년 *월 입주 예정지금 계약시 다양한 혜택 ~!!!미리 계약해서 좋은 동호지정 ~!!!더 싸지면 더 싼 분양가로~!!*만*천*백평 단지 조경쾌적한 에코라이프남향위주 단지배치조망형 유리난간지금 계약해서 좋은 동호 선점 하세요~^^~~문자가 불편하셨으면 무료수신거부 해주세요~무료수신거부**********"
1,[국외발신]저   는  일본에서 왔고 방금 한국에 도착해서  함께 살고 싶어요 사진 LIne（hy*n ）
1,*글 넘버*티비 재휴입니다로건LgBLGB-****.COM콛、SK**쳐음**/먜일**쟤쟤 없어요가적방터억~ssw*
1,가입?만포지급입+??% 롤???%단폴??코드 ?????https://alie.kr/****jTt
1,"[Web발신](광고)롯데호텔 부산 크리스마스 'LUCKY DRAW' 이벤트 안내롯데호텔 부산에서 오는 크리스마스를 맞아 진행하고 있는 행운 추첨 이벤트가 고객분들의 뜨거운 관심과 성원에잔여 수량이 얼마 남아 있지 않습니다!스위트 객실 숙박권부터 호텔 식사권까지 **만원에 만나볼 수 있는 특별한 혜택!마지막 기회를 놓치지 마시고, 지금 바로 참여해보세요![안내]■ 일자 : **년 **월 *일(월) ~ **월 **일(화)■  판매 장소 : 롯데호텔 부산 *F 프론트 데스크■  판매 시간 : (주중) **:** ~ **:** / (주말 토,일) **:** ~ **:**■  상품 구성 : - A패키지 (주니어 스위트 숙박권 *매 + 프리미엄 와인 교환권 *매 +야외 수영장 *인 입장권 *매 +스페셜 기프트)- B패키지 (클럽디럭스 숙박권 *매 + 프리미엄 와인 교환권 *매 +야외 수영장 *인 입장권 *매 +스페셜 기프트)- C패키지 (도림낙안코스 *인 *매 + 프리미엄 와인 교환권 *매 +야외 수영장 *인 입장권 *매 +스페셜 기프트)- D패키지 (블루헤이븐 Enjoy코스 *인 *매 + 생크림 케이크 교환권 *매 + 야외 수영장 *인 입장권 *매 +스페셜 기프트)■  가격 : *회 ***,***원※ 본 이벤트는 선착순 마감 이후 혜택 적용이 불가능합니다.※ 무료 수신 거부 : ***.***.****전 참여 고객 대상 스페셜 기프트 아이템까지 증정!롯데호텔 부산과 크리스마스를 맞아 소중한 분들과 함께 특별한 추억을 만들어보세요. 감사합니다."
1,"[Web발신](광고)[KT] D-* 주말핫딜 **/**(금) OPEN!?금/토/일, 단 *일 최대 **% 파격세일??*만원 이상 구매 시 신세계 상품권 *천원 증정!?다양한 상품이 준비되어 있습니다??미리 만나보는 주.말.핫.딜?https://su.kt.co.kr/AlHaBvT▶이용 문의 : K-Deal 고객센터 ******** (평일 **:**~**:**) 프리미엄 쇼핑 혜택 KT와 함께하세요!무료 수신거부: ***-***-****[KT]"
1,[Web발신](광고)[KT] **월 *주차 WEEKLY BEST트렌드를 한눈에! 주간 인기상품 확인하고 특별한 혜택을 누리세요!?K딜 BEST ITEM? ?폴로랄프로렌 케이블니트 하프지퍼?종근당건강 락토핏 골드 ***포 *통?엘칸토 남성 슈즈 균일가 택*?나이프 *종 세트?스파클 먹는샘물 *LX**병초특가/*+*/추가 증정/추가 할인 등 다양한 혜택??더 많은 상품 확인하기?https://su.kt.co.kr/AlWuSY*?리뷰 쓰고 적립금받자!?https://su.kt.co.kr/AlWuSYP▶이용 문의 : K-Deal 고객센터 ******** (평일 **:**~**:**) 프리미엄 쇼핑 혜택 KT와 함께하세요!무료 수신거부: ***-***-****[KT]
1,"(광고) [조 말론 런던] 백화점 단독 스페셜 프로모션 안녕하세요 박기승님, 조 말론 런던에서 고객님 만을 위해 특별한 프로모션을 준비하였습니다. 백화점 부티크에 방문하시어 한정기간 제공되는 혜택을 놓치지 마세요! ▶백화점 단독 스페셜 프로모션 -기간: **/**(금)~**/**(토) -혜택: *) **만원 구매 시, 미니사이즈 정품 코롱 *ml 증정 *) **만원 구매 시 *% 상품권 증정 그럼 곧 매장에서 뵙길 기대하겠습니다. *문자 소지 후 방문 고객에 한함 **인 *회 한정, 소진 시 조기 종료 *타 사은품과 중복 증정 불가 고객관리지원팀: ****-**** 무료수신거부: ***-***-****"
1,"[Web발신](광고)아이더 「신백 Live」**.* (화) 오후 *시아이더 X 신세계월동 준비는 아이더와공기처럼 가볍고 따뜻하게베스트셀러 원드락 자켓 & 써모락 다운을쓱데이 기념 특별 할인가로!다가오는 추위, 가장 완벽한 옷차림을 신백 Live로 만나보세요.◆방송 중 구매 댓글 인증 시, 스타벅스 아메리카노(T) 증정 (***명 추첨)◆방송 중 다운 자켓 구매 시, 아이더 양말 증정 (전원/색상 랜덤)↓라이브 바로 가기http://ssg.li/*Po*EO↓상품 바로 가기http://ssg.li/*Po***[유의 사항]* 자세한 이벤트 증정 기준은 라이브 방송 내 공지사항 참고문의 : ****-****무료수신거부 : ***-***-****"
1,"[국외발신]시간이 많은 것을 가져갔지만, 그리워하는 마음은 변하지 않았어요. 다시 만날 날을 기대하고 있어요+LIN?：vk***"
1,[국제발신]저는 소영입니다 오늘 쓸쓸한데 어디서 만날까요? +L?ne:（s*ew）
1,"[Web발신](광고) 임문주님, ****년 연말결산 혜택을 알려드려요! 올 해 가장 사랑받은 제품을 만나보세요. ◈ ****년 뉴케어 총 결산  - 인기 상품 *BOX 구매 시   └*,OOO원 적립금 증정!   - 뉴케어 BEST 구성 구매 시  └적립금 최대 *만원 적립!   ▷https://vo.la/Afcoyo◈ 웰라이프 크리스마스 이벤트  - 적립금 *천원, *O% 쿠폰 등  └랜덤으로 나오는 선물 뽑기  - 건강기능식품 *만원 구매 시  └신세계 상품권 *천원 증정!   ▷https://vo.la/MFLvhS◈ 골라받는 결제할인 혜택  - WELL PAY로 결제 시   └*,OOO원 즉시 할인!  - 하나 카드로 결제 시   └*,OOO원 즉시 할인!   ▷https://vo.la/WxtvOQ*이 메세지는 전일자 기준 마케팅 수신 동의 고객님께 발송되었습니다.[대상웰라이프 본사쇼핑몰]고객센터 **********무료수신거부 **********"
1,[국외발신]살결이 희고 외모 아름다움/**D/***CM/一*밤 *****원+LINE：cv***
1,[국외발신]저 여기 사진 한장 있는데 샤워할 때 찍은 거에용 볼래요? L?ne:(e*ek)
1,[국외발신]너무 하고 싶어요 빨리 안에 쏘세요. .. + line: ty**** 사진봐요 입으로 해줄게요
